Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
261,TOASO.IS,20.0,2026-05-15 13:40:00,299.04875,5.980975,2026-05-15 13:45:00,298.2015,5.964030000000001,-28.8900049999988,-0.004830316963371157,Long,Closed,261
262,TOASO.IS,18.0,2026-06-25 11:30:00,333.58324999999996,6.0044984999999995,2026-06-25 11:35:00,332.667,5.9880059999999995,-28.48500450000029,-0.004743943978002541,Long,Closed,262
263,TOASO.IS,18.0,2026-06-26 09:00:00,330.8305,5.954949,2026-06-26 09:10:00,328.92075,5.920573500000001,-46.251022499999195,-0.007766820924914587,Long,Closed,263
264,TOASO.IS,19.0,2026-06-29 08:25:00,315.06474999999995,5.986230249999998,2026-06-29 08:30:00,314.93475,5.9837602500000004,-14.439990499998434,-0.0024122009840831693,Long,Closed,264
265,TOASO.IS,19.0,2026-06-30 07:55:00,312.56224999999995,5.938682749999999,2026-06-30 08:00:00,310.93875,5.907836250000001,-42.69301899999874,-0.007188971156945325,Long,Closed,265
266,TOASO.IS,20.0,2026-07-09 10:45:00,293.04274999999996,5.860855,2026-07-09 10:50:00,292.2075,5.84415,-28.410004999999927,-0.004847416460567602,Long,Closed,266
267,TTKOM.IS,90.0,2026-05-07 12:15:00,66.21615152740478,5.95945363746643,2026-05-07 12:20:00,66.08385152435302,5.947546637191772,-23.81400054931575,-0.003996003996003887,Long,Closed,267
268,TTKOM.IS,93.0,2026-05-14 09:40:00,64.51444694519043,5.99984356590271,2026-05-14 09:45:00,64.4355,5.9925015,-19.334410968612403,-0.0032224858458794556,Long,Closed,268
269,TTKOM.IS,98.0,2026-06-01 13:55:00,60.86079923629761,5.964358325157166,2026-06-01 14:00:00,60.839101524353026,5.962231949386596,-14.052966045112974,-0.0023561572392186325,Long,Closed,269
270,TTKOM.IS,96.0,2026-06-05 13:45:00,62.56249999999999,6.005999999999999,2026-06-05 13:50:00,62.13780076217651,5.965228873168945,-52.74235570422301,-0.008781611006364138,Long,Closed,270
271,TTKOM.IS,94.0,2026-06-09 11:20:00,63.6135492362976,5.979673628211975,2026-06-09 11:25:00,63.38655076217651,5.958335771644592,-33.27586596723948,-0.00556482979442969,Long,Closed,271
272,TTKOM.IS,96.0,2026-06-10 09:05:00,62.21215152740478,5.972366546630859,2026-06-10 09:10:00,62.08785152435303,5.960433746337891,-23.86560058593659,-0.003996003996003844,Long,Closed,272
273,TTKOM.IS,95.0,2026-06-12 13:55:00,63.062999999999995,5.990985,2026-06-12 14:00:00,63.186749999999996,6.002741250000001,-0.237476249999637,-3.963893249601477e-05,Long,Closed,273
274,TTKOM.IS,93.0,2026-06-17 07:45:00,64.26419694519042,5.976570315902709,2026-06-17 07:50:00,64.08585152435303,5.959984191764832,-28.52267864554459,-0.0047724158067127985,Long,Closed,274
275,TTKOM.IS,97.0,2026-06-23 14:35:00,61.46140152740478,5.961755948158264,2026-06-23 14:40:00,61.28864847564697,5.9449989021377565,-28.663800870803932,-0.004807946034701219,Long,Closed,275
276,TTKOM.IS,98.0,2026-06-25 12:20:00,61.01095076370238,5.979073174842833,2026-06-25 12:25:00,60.98894923782348,5.976917025306702,-14.11213973628157,-0.002360255398053817,Long,Closed,276
277,TTKOM.IS,98.0,2026-06-30 12:20:00,61.06099999999999,5.983978,2026-06-30 12:25:00,60.939,5.972022,-23.91199999999922,-0.003996003996003867,Long,Closed,277
278,TTKOM.IS,100.0,2026-07-07 09:35:00,59.809749999999994,5.980975,2026-07-07 09:40:00,59.74019923782349,5.9740199237823495,-18.91007114143281,-0.003161703759242065,Long,Closed,278
279,TUPRS.IS,22.0,2026-05-07 07:40:00,262.7625,5.780774999999999,2026-05-07 07:45:00,261.98775,5.763730499999999,-28.58900549999997,-0.004945531611245892,Long,Closed,279
280,TUPRS.IS,23.0,2026-05-15 13:55:00,254.00374999999997,5.8420862499999995,2026-05-15 14:00:00,253.49625,5.83041375,-23.344999999999672,-0.0039960039960039405,Long,Closed,280
281,TUPRS.IS,24.0,2026-05-22 12:40:00,242.14189389038083,5.81140545336914,2026-05-22 12:50:00,240.95879695129395,5.783011126831055,-39.98874311828509,-0.0068810795321640784,Long,Closed,281
282,TUPRS.IS,25.0,2026-05-25 07:45:00,233.83360610961915,5.845840152740479,2026-05-25 07:50:00,234.2655,5.8566375,-0.9051303932191761,-0.00015483324373740512,Long,Closed,282
283,TUPRS.IS,25.0,2026-06-04 08:20:00,231.63139389038082,5.790784847259521,2026-06-04 08:25:00,231.3684060974121,5.784210152435303,-18.14968982391248,-0.0031342366022287624,Long,Closed,283
284,TUPRS.IS,25.0,2026-06-08 09:35:00,239.73949999999996,5.9934875,2026-06-08 09:40:00,239.2605,5.9815125,-23.949999999999456,-0.003996003996003906,Long,Closed,284
285,TUPRS.IS,25.0,2026-06-09 12:15:00,231.43119694519044,5.785779923629761,2026-06-09 12:20:00,230.56920304870604,5.764230076217651,-33.09985741195697,-0.005720898106886768,Long,Closed,285
286,TUPRS.IS,25.0,2026-06-15 14:35:00,231.83160610961914,5.795790152740478,2026-06-15 14:40:00,231.46829695129395,5.7867074237823495,-20.665226534652163,-0.003565558101664676,Long,Closed,286
287,TUPRS.IS,26.0,2026-06-18 10:35:00,223.02280305480957,5.7985928794250485,2026-06-18 10:40:00,222.777,5.792202,-17.981674304474254,-0.0031010410074275127,Long,Closed,287
288,TUPRS.IS,24.0,2026-07-06 09:45:00,247.04680305480954,5.9291232733154295,2026-07-06 09:50:00,246.35340609741212,5.912481746337892,-28.4831319971913,-0.0048039365491660945,Long,Closed,288
289,ULKER.IS,46.0,2026-05-12 10:50:00,128.72860610961914,5.92151588104248,2026-05-12 11:25:00,128.4714060974121,5.909684680480957,-23.662401123046003,-0.003996003996003849,Long,Closed,289
290,ULKER.IS,54.0,2026-05-22 11:30:00,111.01090152740477,5.994588682479858,2026-05-22 11:35:00,110.98889847564698,5.993400517684937,-13.176153995085134,-0.0021980080190646856,Long,Closed,290
291,ULKER.IS,51.0,2026-06-04 08:05:00,115.51540152740478,5.891285477897643,2026-06-04 08:10:00,115.28460152435302,5.879514677742004,-23.541600311278984,-0.003996003996003943,Long,Closed,291
292,ULKER.IS,51.0,2026-06-16 07:40:00,116.2160984725952,5.927021022102355,2026-06-16 07:45:00,116.08379695129395,5.920273644515992,-18.594672252982,-0.0031372711828827533,Long,Closed,292
293,ULKER.IS,54.0,2026-06-19 07:25:00,109.60949999999997,5.918912999999999,2026-06-19 07:30:00,109.29060152435302,5.901692482315063,-29.04112316725072,-0.004906496035209628,Long,Closed,293
294,ULKER.IS,57.0,2026-06-25 09:35:00,103.60349999999998,5.905399499999999,2026-06-25 09:40:00,103.29660152435302,5.887906286888122,-29.286518898764804,-0.004959278182409981,Long,Closed,294
295,ULKER.IS,59.0,2026-06-29 09:05:00,101.50140152740478,5.988582690116882,2026-06-29 09:10:00,101.19870304870605,5.970723479873658,-29.81851641321542,-0.004979227633013353,Long,Closed,295
296,ULKER.IS,59.0,2026-06-30 07:50:00,101.2010984725952,5.970864809883118,2026-06-30 07:55:00,100.899,5.953041000000001,-29.74771569300018,-0.004982145240294346,Long,Closed,296
297,ULKER.IS,60.0,2026-07-02 10:25:00,99.24915152740478,5.954949091644287,2026-07-02 10:30:00,99.10079695129394,5.946047817077637,-20.802271475371516,-0.0034932744436993284,Long,Closed,297
298,ULKER.IS,61.0,2026-07-08 09:10:00,97.54744694519042,5.950394263656616,2026-07-08 09:15:00,97.35254695129395,5.938505364028931,-23.77779925537017,-0.003996003996003842,Long,Closed,298
299,ULKER.IS,61.0,2026-07-17 09:40:00,97.9478484725952,5.9748187568283075,2026-07-17 09:45:00,97.85204695129394,5.968974864028931,-17.78768642023383,-0.00297710895412605,Long,Closed,299
300,VAKBN.IS,186.0,2026-06-05 11:40:00,32.212180305480956,5.991465536819458,2026-06-05 11:45:00,32.08787893295288,5.968345481529236,-35.079866308570594,-0.005854972559383623,Long,Closed,300
301,VAKBN.IS,187.0,2026-06-12 13:55:00,32.052020458221435,5.993727825687408,2026-06-12 14:00:00,32.10785939025879,6.004169705978394,-1.556017240679938,-0.00025960759079037454,Long,Closed,301
302,VAKBN.IS,176.0,2026-06-16 12:25:00,33.97393862533569,5.979413198059082,2026-06-16 12:30:00,34.04592182922363,5.992082241943359,0.6975484442745756,0.00011665834441764284,Long,Closed,302
303,VAKBN.IS,173.0,2026-06-18 11:25:00,34.61458183288574,5.988322657089233,2026-06-18 11:30:00,34.58537893295288,5.983270555400848,-17.023694900875018,-0.002842815238207253,Long,Closed,303
304,VAKBN.IS,193.0,2026-07-16 09:40:00,31.01097954177856,5.985119051563262,2026-07-16 09:45:00,30.849119161605834,5.953879998189927,-43.17805242308918,-0.007214234512479987,Long,Closed,304
305,VAKBN.IS,194.0,2026-07-17 10:05:00,30.850819694519043,5.985059020736694,2026-07-17 10:10:00,30.809160152435304,5.976977069572449,-20.043987254553997,-0.003349004109250506,Long,Closed,305
306,VAKBN.IS,196.0,2026-07-20 13:20:00,30.530499999999996,5.983978,2026-07-20 13:25:00,30.509460914611818,5.979854339263917,-16.087493075346373,-0.002688427844378167,Long,Closed,306
307,YKBNK.IS,154.0,2026-05-12 10:50:00,38.87884015274047,5.987341383522033,2026-05-12 10:55:00,38.92103908538818,5.993840019149779,-5.482545774925004,-0.0009156895229013843,Long,Closed,307
308,YKBNK.IS,167.0,2026-05-20 09:40:00,35.795758319854734,5.97789163941574,2026-05-20 09:45:00,35.70426167678833,5.962611700023651,-27.220442731528937,-0.004553518928320583,Long,Closed,308
309,YKBNK.IS,183.0,2026-05-25 11:15:00,32.73270076370239,5.990084239757537,2026-05-25 11:20:00,32.72723832321167,5.989084613147736,-12.978795462705817,-0.002166713345458922,Long,Closed,309
310,YKBNK.IS,139.0,2026-06-23 11:15:00,43.06302045822143,5.9857598436927795,2026-06-23 11:20:00,43.19676167678833,6.004349873073577,6.5999196640317574,0.0011026034850005085,Long,Closed,310
311,YKBNK.IS,143.0,2026-06-25 10:20:00,41.72168030548095,5.966200283683777,2026-06-25 10:25:00,41.598359390258786,5.948565392807006,-29.549656553261222,-0.00495284354333074,Long,Closed,311
312,YKBNK.IS,155.0,2026-07-03 12:45:00,38.51847954177856,5.970364328975677,2026-07-03 12:50:00,38.481480457305906,5.964629470882415,-17.6698518931193,-0.002959593572432938,Long,Closed,312
313,YKBNK.IS,167.0,2026-07-09 14:30:00,35.815778778076165,5.981235055938719,2026-07-09 14:40:00,35.70426167678833,5.962611700023651,-30.567202671031083,-0.00511051687237758,Long,Closed,313
314,YKBNK.IS,168.0,2026-07-10 09:25:00,35.71568030548095,6.000234291320799,2026-07-10 09:30:00,35.604359390258786,5.981532377563476,-30.68368042620766,-0.005113747053276052,Long,Closed,314
315,YKBNK.IS,176.0,2026-07-13 12:35:00,33.93390152740478,5.97236666882324,2026-07-13 12:40:00,33.886078170776365,5.96394975805664,-20.353227193480148,-0.003407899802891778,Long,Closed,315
316,YKBNK.IS,176.0,2026-07-14 07:40:00,33.97393862533569,5.979413198059082,2026-07-14 07:45:00,33.92603908538818,5.97098287902832,-20.380715107849294,-0.0034084808045152116,Long,Closed,316
317,YKBNK.IS,178.0,2026-07-16 09:35:00,33.593561374664304,5.979653924690246,2026-07-16 09:40:00,33.506460914611814,5.964150042800903,-27.447685856833814,-0.004590179666335062,Long,Closed,317
318,YKBNK.IS,181.0,2026-07-17 09:25:00,33.032999999999994,5.978972999999999,2026-07-17 09:30:00,32.92703908538818,5.959794074455261,-31.117692619193637,-0.005204521348263931,Long,Closed,318
319,YKBNK.IS,181.0,2026-07-20 13:20:00,33.13309847259521,5.997090823539733,2026-07-20 13:25:00,33.08687893295288,5.988725086864471,-20.35155258566647,-0.0033935708470151428,Long,Closed,319
